LGA,Travel time to GPO (minutes),Area (km^2),ARIA+ (min),ARIA+ (max),ARIA+ (avg),Commercial (km^2),Industrial (km^2),Residential (km^2),Rural (km^2),Other (km^2),"2012 ERP age 0-4, persons","2012 ERP age 5-9, persons","2012 ERP age 10-14, persons","2012 ERP age 15-19, persons","2012 ERP age 20-24, persons","2012 ERP age 25-44, persons","2012 ERP age 45-64, persons","2012 ERP age 65-69, persons","2012 ERP age 70-74, persons","2012 ERP age 75-79, persons","2012 ERP age 80-84, persons","2012 ERP age 85+, persons","2012 ERP, total","2007 ERP age 0-4, persons","2007 ERP age 5-9, persons","2007 ERP age 10-14, persons","2007 ERP age 15-19, persons","2007 ERP age 20-24, persons","2007 ERP age 25-44, persons","2007 ERP age 45-64, persons","2007 ERP age 65-69, persons","2007 ERP age 70-74, persons","2007 ERP age 75-79, persons","2007 ERP age 80-84, persons","2007 ERP age 85+, persons","2007 ERP, total",Public Hospitals,Private Hospitals,Community Health Centres,Bush Nursing Centres,Allied Health,Alternative Health,Child Protection and Family,Dental,Disability,General Practice,Homelessness,Mental Health,Pharmacies,Aged Care (High Care),Aged Care (Low Care),Aged Care (SRS),Kinder and/or Childcare,Primary Schools,Secondary Schools,P12 Schools,Other Schools,Centrelink Offices,Medicare Offices,Medicare Access Points,Number of Households,Occupied private dwellings,Population in non-private dwellings,Public Housing Dwellings,Dwellings with no motor vehicle,Dwellings with no internet,Equivalent household income <$600/week,"Personal income <$400/week, persons",Number of families,Female-headed lone parent families,Male-headed lone parent families,% residing near PT,IRSD (min),IRSD (max),IRSD (avg),Primary school students,Secondary school students,TAFE students,University students,"Holds degree or higher, persons","Did not complete year 12, persons","Unemployed, persons","Volunteers, persons","Requires assistance with core activities, persons","Aged 75+ and lives alone, persons","Unpaid carer to person with disability, persons","Unpaid carer of children, persons","Aboriginal or Torres Strait Islander, persons","Born overseas, persons","Born in non-English speaking country, persons","Speaks LOTE at home, persons","Poor English proficiency, persons",Travel time to nearest public hospital,Time to nearest public hospital with maternity services,"Presentations to emergency departments, 2012-13",Travel time to nearest public hospital with emergency department,Presentations to emergency departments due to injury,Category 4 & 5 emergency department presentations,Number of Dwellings,Population,Location_x,Location_y,ABS remoteness category
greaterbendigo,109.36801538313077,4983.112970726625,0.343833731025759,0.8027240254139835,0.5224802239634301,0.0009585276879897673,0.0030722734696239993,0.030431106714917926,0.8017016918061657,0.16383640032130262,0.06752386154553817,0.06472803587856486,0.06510895814167433,0.07159901103955842,0.0749841881324747,0.25190461131554737,0.25064684912603497,0.04631439742410304,0.03687758739650414,0.027721078656853727,0.021985683072677092,0.02060573827046918,139136.0,0.06315287977427538,0.06817653768078943,0.07188447025722905,0.0778246698482694,0.07570043761201961,0.25695431042380723,0.2452194470305505,0.04031688269891194,0.03250362642936717,0.028048860849662655,0.02135496947009979,0.018862907925017786,169310.6579122111,2.156163753449862e-05,1.437442502299908e-05,5.749770009199632e-05,7.18721251149954e-06,0.0008409038638454462,0.00018686752529898805,7.18721251149954e-05,0.00019405473781048757,0.00035217341306347747,0.0006324747010119595,0.00022999080036798528,0.0004240455381784729,0.00022280358785648575,0.0033636154553817847,0.004118272769089237,0.0013871320147194111,0.00022280358785648575,0.0003952966881324747,4.312327506899724e-05,4.312327506899724e-05,2.156163753449862e-05,1.437442502299908e-05,7.18721251149954e-06,0.0,53678.0,0.907839658231555,0.05689824464694837,0.08179015004048165,0.06018845497924239,0.20576734250917297,0.3816461120011923,0.7699057341927792,35729.0,0.15348876262979652,0.030983234907218226,0.005673572211578273,863.0594977586862,1063.3612689762826,987.3395067291866,0.0797636844526219,0.0656695607175713,0.02282658693652254,0.039932152713891444,0.11123648804047838,0.41344439972401104,0.023818422263109474,0.16844669963201472,0.05115139144434223,0.022754714811407544,0.09773171573137074,0.2312916858325667,0.013928817847286109,0.062270009199632013,0.032148401563937445,0.026240512879484822,0.004535131094756209,11.019639376367692,14.36133319412923,0.372331230742245,14.400344093903588,0.3018142398903317,0.5780231939447548,58051.0,139136.0,-51.541231405607995,121.17512962441869,1
greaterdandenong,29.0050419173,183.40609080240262,0.0,0.0,0.0,0.05616002671221407,0.2587960515932605,0.2053357588408042,0.1946543407291924,0.28505382212452895,0.06691467256518534,0.05692740800321738,0.05505060660902205,0.06182049735236946,0.07696226288625244,0.3133722099336417,0.22756887190830485,0.04344124941349956,0.032998190227227026,0.02674441986728333,0.02046383805885113,0.017735773175145787,149190.0,0.06320188073135227,0.06070467472658902,0.06378137152055825,0.06680876280243389,0.07666323733393955,0.2908380719404245,0.2429367350132287,0.03865124815514629,0.03265942238232847,0.028021349677369606,0.020497993648052944,0.015235252068576602,206326.4635311,1.3405724244252296e-05,5.3622896977009184e-05,2.0108586366378444e-05,0.0,0.0007239091091896239,0.00011394865607614452,3.351431061063074e-05,0.0002815202091292982,0.00026141162276291976,0.0005362289697700918,9.384006970976607e-05,0.0003217373818620551,0.00024130303639654133,0.005147798109792882,0.004417186138481131,0.002312487432133521,0.00020108586366378444,0.00016086869093102755,4.6920034854883036e-05,4.6920034854883036e-05,2.6811448488504592e-05,1.3405724244252296e-05,1.3405724244252296e-05,0.0,52270.0,0.9402671498236349,0.0460284111717199,0.08066536882481062,0.09901505368053816,0.23016133073764963,0.4207576047445954,0.9979911995408456,36838.0,0.1567131766111081,0.03119061838319127,0.009171422196724198,765.9153905859689,1012.286477619509,899.1101259809298,0.06182720021449159,0.05782559152758228,0.02747503183859508,0.03472752865473557,0.10106575507741805,0.32282994838796164,0.03594744956096253,0.07432803807225685,0.05787251156243716,0.01626784637040016,0.07808164086064749,0.175930022119445,0.003324619612574569,0.5199544205375696,0.47276627119780146,0.5578188886654601,0.14271734030430994,7.559192841163636,7.559192841163636,0.2519587275070112,7.559192841163636,0.21894076018748249,0.5059777724201645,51881.0,149190.0,19.991837177183296,-19.991837177183303,0
greatergeelong,61.82020749357647,1389.4305573278898,0.15289825241474314,0.22484274135417837,0.18209702082731988,0.002401474779963902,0.026777518936178087,0.08767154152460134,0.6595660075173964,0.2235834572418603,0.06161399349661215,0.06028848772205225,0.06078905636803408,0.06665972544810905,0.06831360425443303,0.25960691345368336,0.2547974499030899,0.04986464623812651,0.037903057873744574,0.03034246904483493,0.025472937256723636,0.02434765894055647,249716.0,0.060048511695312994,0.06246075592774543,0.06757338524979932,0.07145118451344318,0.06795524873541284,0.26462796105186887,0.2495135453937575,0.041495783101455706,0.03592123721987791,0.03295648329712695,0.025581864211315176,0.020414039602884102,272818.62685804616,8.009098335709366e-06,2.0022745839273414e-05,2.4027295007128096e-05,0.0,0.0006126960226817664,0.00018020471255346073,3.6040942510692146e-05,0.00018020471255346073,0.0002122411058962982,0.00024027295007128099,6.0068237517820246e-05,0.00029633663842124655,0.00019221836005702477,0.004889554533950568,0.004493104166332954,0.0012093738486921143,0.00021624565506415288,0.00024427749923913565,6.407278668567493e-05,4.004549167854683e-05,1.6018196671418732e-05,8.009098335709366e-06,1.2013647503564048e-05,4.004549167854683e-06,96810.0,0.8843621322847498,0.05438290610973031,0.07144711948658976,0.06428756909151612,0.19839930259301852,0.36673897324656546,0.7839892573081293,64417.0,0.1451945914898241,0.03073722775043855,0.007669965172553872,895.9469893908065,1079.0479709462152,992.1933176124775,0.07562190648576783,0.06504589213346361,0.023390571689439203,0.035063832513735606,0.12160614458024316,0.3954252030306428,0.02581732848515914,0.14313460090662994,0.05398933188101684,0.026125678771083953,0.09510003363821301,0.22538804081436511,0.008509666981691201,0.15305787374457383,0.09212865815566483,0.09485976068814173,0.014472440692626824,12.133630770615099,12.133630770615099,0.24924366540567283,12.133630770615099,0.23443241120638522,0.5744575729695987,107828.0,249716.0,-49.40790379277308,-36.3767506363117,0
greatershepparton,135.6407802240769,2294.026182710933,0.9275583295002142,1.1800188748076832,1.0506209978838799,0.0028204227839756643,0.0027451773312402554,0.01933254256014065,0.8908242747241706,0.08427758260047288,0.07034434628134566,0.06685488603740067,0.07251732834234777,0.07273938490332608,0.06068488587878884,0.25427062350310087,0.2517962789664853,0.04620362586641712,0.034355322219931164,0.028550129268640857,0.020952622646596985,0.020730566085618664,63047.0,0.06742853884022512,0.07399113640129812,0.07677329915658168,0.07476266220667142,0.06261994370243373,0.26578813349884517,0.2444422137909799,0.0371191264636846,0.032119286025794974,0.026657956849211812,0.020872830817581293,0.017424872246692064,132060.67938414,3.1722365854045395e-05,1.5861182927022697e-05,3.1722365854045395e-05,0.0,0.000682030865861976,6.344473170809079e-05,9.516709756213618e-05,0.00023791774390534046,0.00031722365854045393,0.00039652957317556746,0.00023791774390534046,0.00042825193902961285,0.00020619537805129508,0.005535552841530921,0.0059796659634875566,0.0,0.0003489460243944993,0.0006027249512268625,9.516709756213618e-05,3.1722365854045395e-05,1.5861182927022697e-05,1.5861182927022697e-05,1.5861182927022697e-05,0.0,23383.0,0.9027082028804008,0.059760488415779585,0.09791797119599249,0.0645742016280526,0.23113650594865373,0.39515887610657313,0.7710302356412778,15859.0,0.14414528028248944,0.030771170943943504,0.005289437361350999,720.923988790028,1102.9384009330386,953.2856005567547,0.08300157025710977,0.0730248861960125,0.022919409329547797,0.013370977207480135,0.08154234142782368,0.435341887797992,0.024775167732009454,0.1506653766237886,0.05245293193966406,0.020952622646596985,0.08898123622059734,0.21640997985629767,0.03400637619553666,0.1252240392088442,0.09477056798896062,0.11814995162339208,0.02832807270766254,16.746198719203075,21.153673562348462,0.3897282164808002,22.446155029463846,0.27774264088925454,0.5738816763023551,25552.0,63047.0,81.4804583244191,127.55738140134218,1
hepburn,88.35025671778334,1386.4794320713295,0.7705413331704039,1.1732956558929555,0.9564549934451225,0.0003526290576327995,0.0006352227494840876,0.03289005799030529,0.7329755039947782,0.23314658620779963,0.057066047534673425,0.064275676666463,0.051139487994134536,0.05492759821592228,0.03482617461966151,0.21451701594672207,0.32046190505285027,0.06818598399217939,0.04906213722734771,0.0351316673794831,0.02639457444858557,0.02401173092197715,16367.0,0.05664629017423822,0.06140714341642755,0.07508692011985403,0.07247791369294915,0.04162246151210577,0.21818250203598605,0.29014785664187753,0.056245849167877775,0.041989102711866504,0.037014650958124125,0.023823781817388194,0.025355527751305097,15388.02296,0.00012219710392863688,0.0,6.109855196431844e-05,0.0,0.002993829046251604,0.0,0.00012219710392863688,0.00018329565589295533,0.0004887884157145475,0.0006109855196431845,0.00018329565589295533,0.0004887884157145475,0.00024439420785727376,0.0038492087737520622,0.005926559540538889,0.003665913117859107,0.00012219710392863688,0.0008553797275004583,6.109855196431844e-05,0.0,0.0,6.109855196431844e-05,0.0,0.0,6683.0,0.761322463768116,0.06317934782608696,0.0270606884057971,0.04132699275362319,0.1899909420289855,0.4737393386203801,0.8491695346401317,4305.0,0.13821138211382114,0.030197444831591175,0.0012963337357098017,914.4808241233758,1025.8305873077095,971.9589607705351,0.07301276959736054,0.05621066780717297,0.01692429889411621,0.02278975988269078,0.1351499969450724,0.41828068674772406,0.02633347589662125,0.22215433494226186,0.058043624366102525,0.027677644039836257,0.10667807172970001,0.20547443025600293,0.006598643612146392,0.12476324311113826,0.051994867721634995,0.036781328282519704,0.004399095741430928,11.891968106046667,31.088757145800002,0.23204568182788538,37.993736576,0.3228654458626334,0.5964115979255578,8832.0,16367.0,-81.00992765609887,50.883344747960585,1
hindmarsh,298.49349958,5321.006288155893,4.4465792474344354,4.851341695172938,4.705180597806901,4.779848039220044e-05,5.0555234859838615e-05,0.001094310580270966,0.5164513220349625,0.48235601366951464,0.05264158114785253,0.057202584568605094,0.05891296085138731,0.05549220828582288,0.03515773470163436,0.1999239832763208,0.2789813759026986,0.06195362979855568,0.05777270999619916,0.0499809958190802,0.039908779931584946,0.05207145572025846,5262.0,0.05264158114785253,0.057202584568605094,0.05891296085138731,0.05549220828582288,0.03515773470163436,0.1999239832763208,0.2789813759026986,0.06195362979855568,0.05777270999619916,0.0499809958190802,0.039908779931584946,0.05207145572025846,5262.0,0.0007601672367920942,0.0,0.00019004180919802356,0.0,0.010262257696693273,0.0007601672367920942,0.0,0.0009502090459901178,0.0011402508551881414,0.0015203344735841885,0.0,0.0009502090459901178,0.0007601672367920942,0.012542759407069556,0.015583428354237932,0.0,0.0007601672367920942,0.0011402508551881414,0.0003800836183960471,0.00019004180919802356,0.0,0.00019004180919802356,0.0,0.0,2217.0,0.7841803865425913,0.0744452397995705,0.021832498210450968,0.05619183965640658,0.2859699355762348,0.4993234100135318,0.8624267027514659,1392.0,0.11278735632183907,0.028017241379310345,0.0022856092553948074,898.1272518341789,969.0878948036051,934.1599725888515,0.07886735081717978,0.06423413150893197,0.010642341315089319,0.009502090459901177,0.06423413150893197,0.5372481946028126,0.01596351197263398,0.29247434435575825,0.08741923223109084,0.04713036868110984,0.10262257696693272,0.19821360699353857,0.017293804637020144,0.06727480045610035,0.04085898897757507,0.03515773470163436,0.011972633979475485,7.303552805407334,74.97203119215,0.2528342739982896,74.97203119215,0.2465812900898209,0.6420586944167979,2794.0,5262.0,-263.3277580026522,179.35216312996735,2
hobsonsbay,16.202193730985716,65.8872044433337,0.0,0.0,0.0,0.010994046110825419,0.10716207028648647,0.36640183863503134,0.0,0.5154420449676568,0.06761180165435485,0.05742690317158402,0.0529482018843721,0.056497987349051176,0.0647034104480913,0.30869863316671825,0.25216747025257663,0.039932321847215464,0.03149466979254213,0.027801123545804395,0.02181846330782501,0.018899013579864645,90428.0,0.06582709472008577,0.06093540814917152,0.06209830049222852,0.06073069944118198,0.06386948099138391,0.30798093444115204,0.24214165594236678,0.03783581961600047,0.03273523634142422,0.02897877543073402,0.0211467973925324,0.01571979704173834,87549.899445,1.1058521696819569e-05,1.1058521696819569e-05,1.1058521696819569e-05,0.0,0.00102844251780422,0.0004091653027823241,0.0,0.0001437607820586544,0.00011058521696819569,0.0002764630424204892,3.3175565090458706e-05,0.00022117043393639138,0.00016587782545229352,0.004744105807935595,0.003229088335471314,0.0,0.0002543459990268501,0.00022117043393639138,3.3175565090458706e-05,3.3175565090458706e-05,1.1058521696819569e-05,1.1058521696819569e-05,1.1058521696819569e-05,0.0,33912.0,0.9198188745927439,0.0260919984538075,0.05552487713291734,0.08410182782042079,0.19603512065823622,0.31089289926869546,0.7586105213493749,23090.0,0.13291468168038112,0.027804244261585103,0.008780053479169726,878.4696876703615,1072.7188418319083,1002.419151335493,0.0668487636572743,0.056652806652806656,0.0184787897553855,0.040352545671694606,0.1640974034591056,0.32160392798690673,0.02617552085637192,0.11308444287167692,0.04945370902817711,0.02155305878710134,0.08883310479055159,0.20702658468615914,0.004202238244791436,0.2920334409696112,0.21482284248241695,0.2726589109567833,0.04834785685849516,8.81519677909,12.189665085862856,0.38449739207724376,16.29519222040714,0.24228386289242174,0.7253734214700286,36218.0,90428.0,-10.824518999724305,-4.394902526771105,0
horsham,240.694842226,3535.308744034276,2.9807388228055784,3.3884982567678428,3.159122544528537,0.00038690958507714093,0.001728226154674088,0.006020751381249097,0.8436629356760398,0.1482011772029597,0.06398687448728466,0.06311525840853158,0.061833470057424116,0.06742206726825267,0.059680065627563575,0.23718211648892534,0.2615873666940115,0.04819524200164069,0.041786300246103365,0.034095570139458575,0.032301066447908124,0.028814602132895818,19504.0,0.06191738109839704,0.0669609952480975,0.07193683724266565,0.0667030501332658,0.058545825826454526,0.2487768628166295,0.2551434000355166,0.04622803591152052,0.03878650126970809,0.03671341039886583,0.027325439390201066,0.020962260628678005,27873.020214749995,5.127153404429861e-05,0.0,0.00015381460213289582,0.0,0.0023584905660377358,0.00015381460213289582,0.00020508613617719443,0.00010254306808859722,0.0008716160787530763,0.000512715340442986,0.00020508613617719443,0.0008203445447087777,0.00020508613617719443,0.004614438063986874,0.006767842493847416,0.0,0.00041017227235438887,0.00035890073831009025,0.00010254306808859722,0.0,5.127153404429861e-05,5.127153404429861e-05,5.127153404429861e-05,0.0,7964.0,0.8871258158901643,0.055255458023857756,0.07506189511591267,0.06864731037587216,0.2508440243079001,0.401305876443998,0.7112004018081366,5147.0,0.12687002137167283,0.030114629881484358,0.005593401007208011,679.5789867449221,1097.6071338904749,986.3901673785186,0.08167555373256769,0.06424323215750616,0.013535684987694831,0.01948318293683347,0.0916735028712059,0.45544503691550453,0.016458162428219854,0.23718211648892534,0.056808859721082856,0.03604388843314192,0.09797990155865463,0.2277481542247744,0.014253486464315013,0.05562961443806399,0.03168580803937654,0.025840853158326498,0.002307219031993437,20.3399040515,20.3399040515,0.514946641758306,20.3399040515,0.2815688737674393,0.6961469469829655,8886.0,19504.0,-259.6101486356716,107.53404449459026,2
hume,23.587200330188,599.9961026167101,0.023828146689225643,0.03700110525020036,0.02964152361313967,0.016389779221889916,0.026318460325517448,0.09404788083710074,0.548939991020268,0.31430388859522396,0.07404128711885892,0.07355937707889182,0.07293603691849958,0.07659750559172791,0.07800656864337085,0.29580371594546034,0.23393065733577081,0.035813249383207534,0.024032644167055164,0.017003043366665443,0.01128298071836025,0.006992933732131352,190907.0,0.07688718275980516,0.08157380271641447,0.08476113555464582,0.08251795580072217,0.073516471192374,0.3034142365955733,0.2194025588842577,0.02757511535868852,0.020435203213048096,0.014979329597362609,0.008839336875355316,0.006097671451752812,221738.56291720588,2.0952610433352367e-05,5.238152608338092e-06,3.666706825836664e-05,0.0,0.0006233401603922329,3.142891565002855e-05,3.142891565002855e-05,0.0001204775099917761,5.238152608338091e-05,0.0002933365460669331,1.0476305216676183e-05,0.0002514313252002284,0.00013619196781679038,0.0018124008024849795,0.0020900228907268985,2.6190763041690456e-05,0.0001309538152084523,0.00019904979911684748,5.238152608338091e-05,3.142891565002855e-05,2.6190763041690456e-05,1.0476305216676183e-05,5.238152608338092e-06,0.0,60972.0,0.9424297078810911,0.02982382685432703,0.07879480820638346,0.051161067989307224,0.1658829591935328,0.3508167683526865,0.9386767696647641,47904.0,0.14792084168336672,0.030289746158984637,0.007492345328939836,840.4563566200391,1029.8256283611004,957.0602421399836,0.0840618730586097,0.07309318149674973,0.023718355010554876,0.029894136935785486,0.08170470438485755,0.3477819042779992,0.029071746976276406,0.07536653972876846,0.04908672809273625,0.0071972216838565375,0.08525093370070244,0.20811180312927235,0.006217687146097314,0.2980770741774791,0.25659614367204975,0.37535553960829093,0.06972504936958833,7.0550610091084005,14.3701588827104,0.278527940617552,17.074722464331202,0.20427912698291317,0.509124300195791,62098.0,190907.0,-8.386907149566404,17.68778498684709,0
indigo,202.87457257254545,1637.6736106871335,1.228156708407871,1.4252393559928442,1.3103576152100784,0.00038109956276282585,0.001411053005808282,0.012816956914574596,0.7628487170584143,0.2225421734584401,0.05323792486583184,0.06747763864042934,0.06540250447227192,0.0693381037567084,0.03592128801431127,0.21674418604651163,0.31234347048300537,0.06332737030411449,0.04164579606440071,0.030697674418604652,0.023470483005366725,0.02039355992844365,13975.0,0.05583497765510672,0.06603904737275675,0.0846951774274229,0.08358481953599141,0.042635562042863895,0.22317100377350527,0.3063330685550912,0.04593295711257397,0.02902309149367039,0.023278389940175323,0.016314735855789214,0.023157169235052955,14646.000710366667,7.155635062611807e-05,7.155635062611807e-05,0.00014311270125223614,0.0,0.0015026833631484795,0.0002862254025044723,0.0,7.155635062611807e-05,7.155635062611807e-05,0.0004293381037567084,0.0,0.0004293381037567084,0.00014311270125223614,0.007155635062611807,0.005867620751341681,0.0,0.00014311270125223614,0.001144901610017889,0.00014311270125223614,0.0,0.0,7.155635062611807e-05,0.0,0.0,5411.0,0.8770358306188925,0.07866449511400651,0.028827361563517916,0.04120521172638437,0.21547231270358305,0.3779338384771761,0.7824801330622806,3734.0,0.11328334226031066,0.032137118371719335,0.0008235302501883438,949.3896094713539,1039.6105677890675,998.627266177087,0.08293381037567084,0.07398926654740608,0.028193202146690518,0.015313059033989267,0.12264758497316637,0.44243291592128803,0.018962432915921288,0.2379964221824687,0.053094812164579605,0.024042933810375672,0.10025044722719141,0.23041144901610017,0.012236135957066189,0.07792486583184258,0.03520572450805009,0.017889087656529516,0.004937388193202147,24.286565829397272,30.44533971276364,0.23239429532665473,33.338850104527275,0.31260889064200365,0.6425508128128251,6140.0,13975.0,167.3271774025985,167.3271774025985,1
kingston,29.19048231636087,98.3770753360422,0.0,0.0,0.0,0.03256613318812889,0.11696262155293473,0.41957630970601456,0.05843429231151985,0.372460643241402,0.06412611668578933,0.059350979234784225,0.053149932683826215,0.05717563884043746,0.06427865579880754,0.2935316783944927,0.24910300369409938,0.04559593052175009,0.03570741671696036,0.029566059384139913,0.023922112202465828,0.024492475842446994,150781.0,0.0614496961477588,0.056811640737199944,0.05811050539997867,0.05975982154204109,0.06319405891819566,0.2958059229280304,0.24987406239018642,0.04093590585773836,0.03446547142874717,0.03163614808438075,0.02576804668163045,0.022188719884112224,165441.44584602633,1.326427069723639e-05,1.326427069723639e-05,5.968921813756375e-05,0.0,0.0008422811892745107,0.00017906765441269126,1.9896406045854584e-05,0.00023212473720163681,0.0002520211432474914,0.00026528541394472776,3.316067674309097e-05,0.000238756872550255,0.00020559619580716402,0.004118556051491899,0.005968921813756375,0.0014259090999529118,0.00018569978976130944,0.00021886046650440043,4.642494744032736e-05,2.652854139447278e-05,1.326427069723639e-05,6.632135348618195e-06,6.632135348618195e-06,0.0,56465.0,0.9261176155302079,0.03761955010635981,0.030551228581478317,0.06887426092491164,0.16883573689764333,0.2966616488089967,0.718692995661029,38802.0,0.12213287974846658,0.02484408020205144,0.009779237874886451,958.4314236397677,1093.8423900679918,1041.2348500272874,0.07065877000417825,0.05782558810460204,0.020334126978863384,0.03845312075128829,0.16559115538429908,0.3040104522453094,0.022463042425769825,0.1201411318402186,0.04377209330088008,0.024094547721529903,0.08584635995251391,0.21821051724023585,0.0025467399738693867,0.2831590187092538,0.19865235009716078,0.22727664626179692,0.036901201079711635,10.02947250331261,10.35433153790261,0.23248263998063415,10.35433153790261,0.2563368328052491,0.5143798432670404,59703.0,150781.0,10.993514806550444,-21.323301239775677,0
knox,29.788216073638463,117.0896992459478,0.0,0.0,0.0,0.036242165745495714,0.05605932486069842,0.4950237151382814,0.06818067066535358,0.3444941235901711,0.05929668201735331,0.0588932610071871,0.06267300554859051,0.07079107756855053,0.07238614217797694,0.2730105137721726,0.2724767567433373,0.04401012897059371,0.03072206154342672,0.022591576569307728,0.016403718921066023,0.016745075160437432,161122.0,0.06013758455657999,0.0647647099726435,0.0708600960409018,0.07839370216949697,0.07316786996811128,0.2806930886157406,0.26523030317497864,0.03381578944828936,0.02462795756552378,0.019668009992128203,0.015025976329278051,0.013614912166327866,170414.326917575,1.2412954158960292e-05,2.4825908317920584e-05,1.2412954158960292e-05,0.0,0.0007261578182991771,0.0002048137436228448,6.206477079480146e-06,0.0001799878353049242,0.0001365424957485632,0.00024205260609972567,4.344533955636102e-05,0.00024825908317920584,0.00012412954158960292,0.0036494085227343257,0.00469830314916647,0.0011171658743064261,0.00023584612902024553,0.00024205260609972567,3.7238862476880874e-05,2.4825908317920584e-05,1.2412954158960292e-05,1.2412954158960292e-05,6.206477079480146e-06,0.0,57929.0,0.9461559526254536,0.034589580338194016,0.03717395769151777,0.038149517354692956,0.13469569384541658,0.27602755096756376,0.775708194513974,43436.0,0.1227783405470117,0.025992264481075604,0.009047578751632635,919.9529023766183,1112.5629915648403,1050.2846894961483,0.07688583806060004,0.07105795608296818,0.023168778937699384,0.03746850212882164,0.14109184344782214,0.3483757649483,0.02385769789352168,0.13330892119015406,0.039578704335844886,0.014156974218294212,0.08499770360348059,0.22874591924132023,0.003463214210349921,0.26443936892541053,0.1846799319770112,0.1979679994041782,0.026358908156552178,6.631653282733846,8.757650998999232,0.2539233295892181,8.239043530807692,0.2698884268424577,0.539739190505193,58428.0,161122.0,27.00193351923207,-6.564492724416537,0
latrobe,114.36469226039286,747.9396493012617,0.8591810113159309,0.9417384988596912,0.8922636286418218,0.002705296700152433,0.02330518228432059,0.06152778423319143,0.6510092580060378,0.26145247877629774,0.06562949405151,0.06236109295332723,0.061881727458927095,0.07040862276840835,0.07216629624787554,0.24655365261980505,0.25861042111532373,0.05028979823070554,0.03861071163986578,0.029720660652808647,0.023140279775134005,0.02062724248630903,68841.0,0.06638512272688095,0.06642410659299014,0.0727012540351591,0.07225582453652545,0.06927705610990163,0.26306724782698765,0.2413622055566841,0.040939863627126385,0.034700830772003456,0.030498240719968477,0.024859679053647117,0.01752856844212549,253706.7891701,1.4526227103034528e-05,1.4526227103034528e-05,5.810490841213811e-05,0.0,0.000740837582254761,0.00014526227103034528,0.0001016835897212417,0.0002033671794424834,0.0003922081317819323,0.00042126058598800136,0.00014526227103034528,0.0003922081317819323,0.00021789340654551794,0.004430499266425531,0.006696590694498918,0.001292834212170073,0.0003922081317819323,0.0004503130401940704,7.263113551517264e-05,0.0,2.9052454206069056e-05,1.4526227103034528e-05,2.9052454206069056e-05,0.0,27495.0,0.8993012064078054,0.05336541630957874,0.10913705583756345,0.0808886544927154,0.22733865119651922,0.41178396072013096,0.823240589198036,17818.0,0.16472106858233249,0.0358064878213043,0.0067894470294305965,633.5430701792415,1085.3177869139217,933.6526332169959,0.0777007887741317,0.06546970555337663,0.025130372888249736,0.023793959994770558,0.07542017111895527,0.45673363257361166,0.0356328350837437,0.13715663630685201,0.06349413866736392,0.023968274720006972,0.09456573844075478,0.22123443877921586,0.015906218677822808,0.1347888612890574,0.07719237082552549,0.06827326738426229,0.009950465565578652,15.740913838837143,15.740913838837143,0.40130549564067913,15.740913838837143,0.24365744046088011,0.6634448729800551,30338.0,68841.0,129.6913340464544,-49.31149371333011,1
loddon,153.51676697975,5578.481292819627,1.5199785952116698,2.9395362295861744,2.2966394288301504,2.3555812838763038e-05,0.00034241529710409447,0.0040859887263721886,0.896646956892236,0.09890108327144888,0.06437291897891231,0.06532424290470905,0.06429364198509592,0.06310448707785,0.03496115427302997,0.21095608054542572,0.2981607737434597,0.062311717139686064,0.044315839543364516,0.03519898525447915,0.03044236562549548,0.02655779292849215,12614.0,0.06414308865381636,0.07480147976747062,0.08039594846425344,0.06626547239130795,0.03989283463501571,0.24479803716366724,0.28350731961636094,0.04348509732522922,0.035646791320375584,0.0352342508683797,0.01648079952653959,0.015348880267583569,19214.1176984,0.00023783098144918344,0.0,0.0003963849690819724,0.0,0.0023783098144918345,0.0,7.927699381639449e-05,0.0004756619628983669,0.00023783098144918344,0.0010306009196131283,0.00031710797526557794,0.0005549389567147614,0.00015855398763278897,0.0019819248454098623,0.005787220548596797,0.0,0.0005549389567147614,0.0007134929443475504,0.0,0.0003963849690819724,0.0,0.0003963849690819724,0.0,0.0,4919.0,0.8181219110378912,0.03476112026359143,0.014991762767710049,0.04069192751235585,0.23838550247116969,0.48343159178694856,0.8926611099817036,3325.0,0.09082706766917294,0.032180451127819545,0.0024965943236682033,900.1645490970074,1047.5872052575417,974.7188929717935,0.08395433645156175,0.0703186935151419,0.012525765022990328,0.011970826066275567,0.07745362295861741,0.48636435706358017,0.020136356429364198,0.24306326304106549,0.06104328523862375,0.027350562866656096,0.10520057079435548,0.22023148882194388,0.014269858886951007,0.05684160456635484,0.02671634691612494,0.01641033771999366,0.003171079752655779,19.47332321069875,45.586671918125,0.24856269900990963,58.9855204786875,0.30497525175220364,0.5432935429585003,6070.0,12614.0,-106.06819521676644,150.4462754287546,1
